"filename", "language", "PHP", "JavaScript", "CSS", "JSON", "XML", "Markdown", "comment", "blank", "total"
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pl\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pl\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pl\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_BR\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\pt_PT\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ro\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\ru\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sv\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\sw\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\tr\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\uk\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\associate.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 17, 42
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\vi\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_CN\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\associate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\attach.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 19, 46
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\create.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 16, 38
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\detach.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\dissociate.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\edit.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\force-delete.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\group.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\modal.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\replicate.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 15, 34
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\restore.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 27, 62
"c:\xampp\htdocs\proyecto\lang\vendor\filament-actions\zh_TW\view.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 12, 26
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ar\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\bn\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\bs\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ca\components.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 15, 54
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\cs\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 87, 271
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\cy\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\da\components.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 15, 54
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\de\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\en\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\es\components.php", "PHP", 203, 0, 0, 0, 0, 0, 0, 96, 299
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\eu\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\fa\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\fi\components.php", "PHP", 185, 0, 0, 0, 0, 0, 0, 88, 273
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\fr\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\he\components.php", "PHP", 168, 0, 0, 0, 0, 0, 0, 80, 248
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\hi\components.php", "PHP", 106, 0, 0, 0, 0, 0, 0, 45, 151
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\hu\components.php", "PHP", 171, 0, 0, 0, 0, 0, 0, 81, 252
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\hy\components.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 75, 230
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\id\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\it\components.php", "PHP", 158, 0, 0, 0, 0, 0, 0, 76, 234
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ja\components.php", "PHP", 168, 0, 0, 0, 0, 0, 0, 80, 248
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ka\components.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 15, 54
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ku\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 85, 269
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\lt\components.php", "PHP", 168, 0, 0, 0, 0, 0, 0, 80, 248
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\lv\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\mn\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ms\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\my\components.php", "PHP", 109, 0, 0, 0, 0, 0, 0, 46, 155
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\nl\components.php", "PHP", 201, 0, 0, 0, 0, 0, 0, 97, 298
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\pl\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\pt_BR\components.php", "PHP", 285, 0, 0, 0, 0, 0, 0, 131, 416
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\pt_PT\components.php", "PHP", 161, 0, 0, 0, 0, 0, 0, 76, 237
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ro\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 88, 272
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\ru\components.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 86, 270
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\sv\components.php", "PHP", 255, 0, 0, 0, 0, 0, 0, 119, 374
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\sw\components.php", "PHP", 174, 0, 0, 0, 0, 0, 0, 82, 256
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\tr\components.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 75, 230
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\uk\components.php", "PHP", 164, 0, 0, 0, 0, 0, 0, 77, 241
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\vi\components.php", "PHP", 286, 0, 0, 0, 0, 0, 0, 131, 417
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\zh_CN\components.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 75, 230
"c:\xampp\htdocs\proyecto\lang\vendor\filament-forms\zh_TW\components.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 75, 230
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\ar\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\bn\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\bs\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\cs\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\cy\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\da\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\de\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\en\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\es\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\eu\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\fa\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\fi\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\fr\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\he\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\id\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\proyecto\lang\vendor\filament-notifications\it\database.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 11, 29
